,caseID,DateTime,taskID,originator,eventtype,ArrangeSurvey,FirstContact,ImmediateRepair,InformClientSurvey,InformClientWrongPlace,InternRepair,MakeTicket,ReadyInformClient,RepairReady,SendTicketToFinAdmin,Survey,TicketReady
371,594,2021-01-11 21:00:00,Survey,Edd,complete,0,0,0,0,0,0,0,0,0,0,1,0
9543,595,2020-01-06 10:48:00,FirstContact,Dian,complete,0,1,0,0,0,0,0,0,0,0,0,0
6235,595,2020-01-06 10:53:00,MakeTicket,Dian,complete,0,0,0,0,0,0,1,0,0,0,0,0
2445,595,2020-01-06 10:58:00,ArrangeSurvey,Dian,complete,1,0,0,0,0,0,0,0,0,0,0,0
6861,595,2020-01-06 10:58:00,InformClientSurvey,System,complete,0,0,0,1,0,0,0,0,0,0,0,0
5215,595,2020-01-13 16:32:00,Survey,Jacky,complete,0,0,0,0,0,0,0,0,0,0,1,0
6085,595,2020-01-13 18:20:00,RepairReady,System,complete,0,0,0,0,0,0,0,0,1,0,0,0
12133,595,2020-01-13 18:20:00,ImmediateRepair,Jacky,complete,0,0,1,0,0,0,0,0,0,0,0,0
7969,595,2020-01-13 19:42:00,ReadyInformClient,System,complete,0,0,0,0,0,0,0,1,0,0,0,0
7122,595,2020-01-13 23:06:00,SendTicketToFinAdmin,System,complete,0,0,0,0,0,0,0,0,0,1,0,0
9637,595,2020-01-13 23:06:00,TicketReady,System,complete,0,0,0,0,0,0,0,0,0,0,0,1
9496,596,2020-01-07 22:20:00,FirstContact,Dian,complete,0,1,0,0,0,0,0,0,0,0,0,0
10270,596,2020-01-07 22:28:00,MakeTicket,Dian,complete,0,0,0,0,0,0,1,0,0,0,0,0
8799,596,2020-01-07 22:30:00,ArrangeSurvey,Dian,complete,1,0,0,0,0,0,0,0,0,0,0,0
11881,596,2020-01-13 21:12:00,Survey,Jacky,complete,0,0,0,0,0,0,0,0,0,0,1,0
9967,596,2020-01-13 23:00:00,ImmediateRepair,Jacky,complete,0,0,1,0,0,0,0,0,0,0,0,0
11247,596,2020-01-13 23:00:00,RepairReady,System,complete,0,0,0,0,0,0,0,0,1,0,0,0
2268,596,2020-01-14 01:11:00,ReadyInformClient,System,complete,0,0,0,0,0,0,0,1,0,0,0,0
3546,596,2020-01-14 03:52:00,TicketReady,System,complete,0,0,0,0,0,0,0,0,0,0,0,1
6475,596,2020-01-14 03:52:00,SendTicketToFinAdmin,System,complete,0,0,0,0,0,0,0,0,0,1,0,0
612,596,2021-09-09 22:30:00,InformClientSurvey,System,complete,0,0,0,1,0,0,0,0,0,0,0,0
4392,597,2020-01-07 00:49:00,FirstContact,Dian,complete,0,1,0,0,0,0,0,0,0,0,0,0
9911,597,2020-01-07 00:58:00,ArrangeSurvey,Dian,complete,1,0,0,0,0,0,0,0,0,0,0,0
11261,597,2020-01-07 00:58:00,InformClientSurvey,System,complete,0,0,0,1,0,0,0,0,0,0,0,0
4928,597,2020-01-07 01:40:00,Survey,Nick,complete,0,0,0,0,0,0,0,0,0,0,1,0
8084,597,2020-01-07 11:16:00,RepairReady,System,complete,0,0,0,0,0,0,0,0,1,0,0,0
9208,597,2020-01-07 13:28:00,SendTicketToFinAdmin,System,complete,0,0,0,0,0,0,0,0,0,1,0,0
5255,597,2020-01-07 17:46:00,TicketReady,System,complete,0,0,0,0,0,0,0,0,0,0,0,1
6935,597,2020-01-07 17:46:00,ReadyInformClient,System,complete,0,0,0,0,0,0,0,1,0,0,0,0
762,597,2022-02-06 00:55:00,MakeTicket,Dian,complete,0,0,0,0,0,0,1,0,0,0,0,0
3253,598,2020-01-07 00:27:00,FirstContact,Dian,complete,0,1,0,0,0,0,0,0,0,0,0,0
5093,598,2020-01-07 00:30:00,MakeTicket,Dian,complete,0,0,0,0,0,0,1,0,0,0,0,0
6906,598,2020-01-07 02:31:00,InformClientSurvey,System,complete,0,0,0,1,0,0,0,0,0,0,0,0
12970,598,2020-01-07 02:31:00,ArrangeSurvey,Monica,complete,1,0,0,0,0,0,0,0,0,0,0,0
12211,598,2020-01-07 03:53:00,Survey,Eric,complete,0,0,0,0,0,0,0,0,0,0,1,0
7514,598,2020-01-07 07:05:00,InternRepair,Eric,complete,0,0,0,0,0,1,0,0,0,0,0,0
9822,598,2020-01-07 07:05:00,RepairReady,System,complete,0,0,0,0,0,0,0,0,1,0,0,0
8650,598,2020-01-07 10:01:00,ReadyInformClient,System,complete,0,0,0,0,0,0,0,1,0,0,0,0
2875,598,2020-01-07 14:14:00,TicketReady,System,complete,0,0,0,0,0,0,0,0,0,0,0,1
10361,598,2020-01-07 14:14:00,SendTicketToFinAdmin,System,complete,0,0,0,0,0,0,0,0,0,1,0,0
9570,599,2020-01-07 13:52:00,FirstContact,Dian,complete,0,1,0,0,0,0,0,0,0,0,0,0
11824,599,2020-01-07 13:57:00,MakeTicket,Dian,complete,0,0,0,0,0,0,1,0,0,0,0,0
8915,599,2020-01-07 14:02:00,ArrangeSurvey,Dian,complete,1,0,0,0,0,0,0,0,0,0,0,0
5339,599,2020-01-11 23:06:00,Survey,Paul,complete,0,0,0,0,0,0,0,0,0,0,1,0
2991,599,2020-01-12 05:48:00,RepairReady,System,complete,0,0,0,0,0,0,0,0,1,0,0,0
12619,599,2020-01-12 12:00:00,SendTicketToFinAdmin,System,complete,0,0,0,0,0,0,0,0,0,1,0,0
2737,599,2020-01-12 12:31:00,ReadyInformClient,System,complete,0,0,0,0,0,0,0,1,0,0,0,0
299,599,2020-10-31 05:48:00,InternRepair,Cindy,complete,0,0,0,0,0,1,0,0,0,0,0,0
301,599,2020-11-02 14:02:00,InformClientSurvey,System,complete,0,0,0,1,0,0,0,0,0,0,0,0
397,599,2021-02-06 12:31:00,TicketReady,System,complete,0,0,0,0,0,0,0,0,0,0,0,1
9392,600,2020-01-03 02:41:00,FirstContact,Dian,complete,0,1,0,0,0,0,0,0,0,0,0,0
10273,600,2020-01-03 02:45:00,MakeTicket,Dian,complete,0,0,0,0,0,0,1,0,0,0,0,0
5371,600,2020-01-03 05:16:00,ArrangeSurvey,Monica,complete,1,0,0,0,0,0,0,0,0,0,0,0
11959,600,2020-01-03 05:16:00,InformClientSurvey,System,complete,0,0,0,1,0,0,0,0,0,0,0,0
4191,600,2020-01-04 16:52:00,Survey,Paul,complete,0,0,0,0,0,0,0,0,0,0,1,0
6671,600,2020-01-06 01:16:00,RepairReady,System,complete,0,0,0,0,0,0,0,0,1,0,0,0
8418,600,2020-01-06 01:16:00,InternRepair,John,complete,0,0,0,0,0,1,0,0,0,0,0,0
3928,600,2020-01-06 08:10:00,TicketReady,System,complete,0,0,0,0,0,0,0,0,0,0,0,1
7776,600,2020-01-06 08:10:00,ReadyInformClient,System,complete,0,0,0,0,0,0,0,1,0,0,0,0
832,600,2022-04-17 03:08:00,SendTicketToFinAdmin,System,complete,0,0,0,0,0,0,0,0,0,1,0,0
2488,601,2020-01-07 20:50:00,FirstContact,Dian,complete,0,1,0,0,0,0,0,0,0,0,0,0
2983,601,2020-01-07 20:52:00,MakeTicket,Dian,complete,0,0,0,0,0,0,1,0,0,0,0,0
6142,601,2020-01-07 22:45:00,ArrangeSurvey,Monica,complete,1,0,0,0,0,0,0,0,0,0,0,0
12801,601,2020-01-07 22:45:00,InformClientSurvey,System,complete,0,0,0,1,0,0,0,0,0,0,0,0
8816,601,2020-01-11 23:07:00,Survey,Anne,complete,0,0,0,0,0,0,0,0,0,0,1,0
5736,601,2020-01-12 01:19:00,ImmediateRepair,Anne,complete,0,0,1,0,0,0,0,0,0,0,0,0
2370,601,2020-01-12 03:31:00,RepairReady,System,complete,0,0,0,0,0,0,0,0,1,0,0,0
6785,601,2020-01-12 08:43:00,TicketReady,System,complete,0,0,0,0,0,0,0,0,0,0,0,1
635,601,2021-10-02 08:43:00,ReadyInformClient,System,complete,0,0,0,0,0,0,0,1,0,0,0,0
834,601,2022-04-19 06:13:00,SendTicketToFinAdmin,System,complete,0,0,0,0,0,0,0,0,0,1,0,0
7802,602,2020-01-07 13:06:00,FirstContact,Dian,complete,0,1,0,0,0,0,0,0,0,0,0,0
7973,602,2020-01-07 13:08:00,MakeTicket,Dian,complete,0,0,0,0,0,0,1,0,0,0,0,0
3846,602,2020-01-08 06:44:00,ArrangeSurvey,Dian,complete,1,0,0,0,0,0,0,0,0,0,0,0
4267,602,2020-01-08 06:44:00,InformClientSurvey,System,complete,0,0,0,1,0,0,0,0,0,0,0,0
5072,602,2020-01-08 07:03:00,Survey,Ben,complete,0,0,0,0,0,0,0,0,0,0,1,0
7472,602,2020-01-08 08:09:00,ImmediateRepair,Ben,complete,0,0,1,0,0,0,0,0,0,0,0,0
9119,602,2020-01-08 08:09:00,RepairReady,System,complete,0,0,0,0,0,0,0,0,1,0,0,0
10099,602,2020-01-08 10:14:00,SendTicketToFinAdmin,System,complete,0,0,0,0,0,0,0,0,0,1,0,0
4884,602,2020-01-08 13:24:00,TicketReady,System,complete,0,0,0,0,0,0,0,0,0,0,0,1
8109,602,2020-01-08 13:24:00,ReadyInformClient,System,complete,0,0,0,0,0,0,0,1,0,0,0,0
10469,603,2020-01-06 15:47:00,FirstContact,Dian,complete,0,1,0,0,0,0,0,0,0,0,0,0
6351,603,2020-01-06 15:57:00,MakeTicket,Dian,complete,0,0,0,0,0,0,1,0,0,0,0,0
5885,603,2020-01-06 15:59:00,ArrangeSurvey,Dian,complete,1,0,0,0,0,0,0,0,0,0,0,0
13243,603,2020-01-06 15:59:00,InformClientSurvey,System,complete,0,0,0,1,0,0,0,0,0,0,0,0
2048,603,2020-01-12 05:11:00,Survey,Anne,complete,0,0,0,0,0,0,0,0,0,0,1,0
7445,603,2020-01-12 11:11:00,RepairReady,System,complete,0,0,0,0,0,0,0,0,1,0,0,0
11164,603,2020-01-12 12:15:00,SendTicketToFinAdmin,System,complete,0,0,0,0,0,0,0,0,0,1,0,0
1101,603,2020-01-12 17:32:00,ReadyInformClient,System,complete,0,0,0,0,0,0,0,1,0,0,0,0
8214,603,2020-01-12 17:32:00,TicketReady,System,complete,0,0,0,0,0,0,0,0,0,0,0,1
13230,604,2020-01-04 18:37:00,FirstContact,Monica,complete,0,1,0,0,0,0,0,0,0,0,0,0
8515,604,2020-01-04 18:41:00,MakeTicket,Monica,complete,0,0,0,0,0,0,1,0,0,0,0,0
5001,604,2020-01-05 01:21:00,InformClientSurvey,System,complete,0,0,0,1,0,0,0,0,0,0,0,0
2079,604,2020-01-13 08:22:00,Survey,Barbara,complete,0,0,0,0,0,0,0,0,0,0,1,0
4164,604,2020-01-13 12:46:00,RepairReady,System,complete,0,0,0,0,0,0,0,0,1,0,0,0
5872,604,2020-01-13 12:56:00,ReadyInformClient,System,complete,0,0,0,0,0,0,0,1,0,0,0,0
3180,604,2020-01-13 20:46:00,SendTicketToFinAdmin,System,complete,0,0,0,0,0,0,0,0,0,1,0,0
11397,604,2020-01-13 20:46:00,TicketReady,System,complete,0,0,0,0,0,0,0,0,0,0,0,1
83,604,2020-03-29 12:46:00,InternRepair,Jacky,complete,0,0,0,0,0,1,0,0,0,0,0,0
621,604,2021-09-18 01:21:00,ArrangeSurvey,Dian,complete,1,0,0,0,0,0,0,0,0,0,0,0
5552,605,2020-01-01 14:30:00,FirstContact,Dian,complete,0,1,0,0,0,0,0,0,0,0,0,0
10903,605,2020-01-01 14:35:00,MakeTicket,Dian,complete,0,0,0,0,0,0,1,0,0,0,0,0
4595,605,2020-01-01 14:39:00,InformClientSurvey,System,complete,0,0,0,1,0,0,0,0,0,0,0,0
10276,605,2020-01-01 14:39:00,ArrangeSurvey,Dian,complete,1,0,0,0,0,0,0,0,0,0,0,0
9875,605,2020-01-01 15:05:00,Survey,Nick,complete,0,0,0,0,0,0,0,0,0,0,1,0
6793,605,2020-01-01 18:17:00,InternRepair,Ben,complete,0,0,0,0,0,1,0,0,0,0,0,0
12903,605,2020-01-01 18:17:00,RepairReady,System,complete,0,0,0,0,0,0,0,0,1,0,0,0
2799,605,2020-01-01 20:56:00,SendTicketToFinAdmin,System,complete,0,0,0,0,0,0,0,0,0,1,0,0
7959,605,2020-01-02 01:23:00,TicketReady,System,complete,0,0,0,0,0,0,0,0,0,0,0,1
8428,605,2020-01-02 01:23:00,ReadyInformClient,System,complete,0,0,0,0,0,0,0,1,0,0,0,0
13237,606,2020-01-07 19:06:00,FirstContact,Monica,complete,0,1,0,0,0,0,0,0,0,0,0,0
7049,606,2020-01-07 19:10:00,MakeTicket,Monica,complete,0,0,0,0,0,0,1,0,0,0,0,0
8840,606,2020-01-07 19:14:00,InformClientSurvey,System,complete,0,0,0,1,0,0,0,0,0,0,0,0
9227,606,2020-01-07 19:14:00,ArrangeSurvey,Monica,complete,1,0,0,0,0,0,0,0,0,0,0,0
11939,606,2020-01-08 11:16:00,Survey,Anne,complete,0,0,0,0,0,0,0,0,0,0,1,0
2650,606,2020-01-08 13:28:00,ImmediateRepair,Anne,complete,0,0,1,0,0,0,0,0,0,0,0,0
12162,606,2020-01-08 13:28:00,RepairReady,System,complete,0,0,0,0,0,0,0,0,1,0,0,0
7594,606,2020-01-08 14:28:00,ReadyInformClient,System,complete,0,0,0,0,0,0,0,1,0,0,0,0
3688,606,2020-01-08 16:49:00,TicketReady,System,complete,0,0,0,0,0,0,0,0,0,0,0,1
5970,606,2020-01-08 16:49:00,SendTicketToFinAdmin,System,complete,0,0,0,0,0,0,0,0,0,1,0,0
10115,607,2020-01-02 22:36:00,FirstContact,Monica,complete,0,1,0,0,0,0,0,0,0,0,0,0
5476,607,2020-01-02 22:42:00,MakeTicket,Monica,complete,0,0,0,0,0,0,1,0,0,0,0,0
5805,607,2020-01-02 22:46:00,ArrangeSurvey,Monica,complete,1,0,0,0,0,0,0,0,0,0,0,0
11027,607,2020-01-02 22:46:00,InformClientSurvey,System,complete,0,0,0,1,0,0,0,0,0,0,0,0
6744,607,2020-01-07 22:36:00,Survey,Anne,complete,0,0,0,0,0,0,0,0,0,0,1,0
1317,607,2020-01-08 00:24:00,RepairReady,System,complete,0,0,0,0,0,0,0,0,1,0,0,0
8669,607,2020-01-08 00:24:00,ImmediateRepair,Anne,complete,0,0,1,0,0,0,0,0,0,0,0,0
8038,607,2020-01-08 02:43:00,ReadyInformClient,System,complete,0,0,0,0,0,0,0,1,0,0,0,0
8762,607,2020-01-08 05:04:00,SendTicketToFinAdmin,System,complete,0,0,0,0,0,0,0,0,0,1,0,0
522,607,2021-06-11 05:04:00,TicketReady,System,complete,0,0,0,0,0,0,0,0,0,0,0,1
8492,608,2020-01-02 01:33:00,FirstContact,Dian,complete,0,1,0,0,0,0,0,0,0,0,0,0
4228,608,2020-01-02 01:42:00,MakeTicket,Dian,complete,0,0,0,0,0,0,1,0,0,0,0,0
2902,608,2020-01-02 01:46:00,InformClientSurvey,System,complete,0,0,0,1,0,0,0,0,0,0,0,0
4200,608,2020-01-02 01:46:00,ArrangeSurvey,Dian,complete,1,0,0,0,0,0,0,0,0,0,0,0
11930,608,2020-01-04 05:29:00,Survey,John,complete,0,0,0,0,0,0,0,0,0,0,1,0
3764,608,2020-01-04 18:33:00,InternRepair,Edd,complete,0,0,0,0,0,1,0,0,0,0,0,0
11689,608,2020-01-04 18:33:00,RepairReady,System,complete,0,0,0,0,0,0,0,0,1,0,0,0
3340,608,2020-01-04 21:56:00,SendTicketToFinAdmin,System,complete,0,0,0,0,0,0,0,0,0,1,0,0
2349,608,2020-01-04 22:58:00,ReadyInformClient,System,complete,0,0,0,0,0,0,0,1,0,0,0,0
7297,608,2020-01-04 22:58:00,TicketReady,System,complete,0,0,0,0,0,0,0,0,0,0,0,1
11496,609,2020-01-04 02:37:00,FirstContact,Monica,complete,0,1,0,0,0,0,0,0,0,0,0,0
2557,609,2020-01-04 02:40:00,MakeTicket,Monica,complete,0,0,0,0,0,0,1,0,0,0,0,0
9641,609,2020-01-04 02:45:00,InformClientSurvey,System,complete,0,0,0,1,0,0,0,0,0,0,0,0
12434,609,2020-01-04 02:45:00,ArrangeSurvey,Monica,complete,1,0,0,0,0,0,0,0,0,0,0,0
2248,609,2020-01-06 14:54:00,Survey,Anne,complete,0,0,0,0,0,0,0,0,0,0,1,0
5892,609,2020-01-06 16:54:00,RepairReady,System,complete,0,0,0,0,0,0,0,0,1,0,0,0
9081,609,2020-01-06 16:54:00,ImmediateRepair,Anne,complete,0,0,1,0,0,0,0,0,0,0,0,0
9833,609,2020-01-06 17:05:00,SendTicketToFinAdmin,System,complete,0,0,0,0,0,0,0,0,0,1,0,0
8411,609,2020-01-06 22:36:00,ReadyInformClient,System,complete,0,0,0,0,0,0,0,1,0,0,0,0
765,609,2022-02-09 22:36:00,TicketReady,System,complete,0,0,0,0,0,0,0,0,0,0,0,1
12455,610,2020-01-03 20:58:00,FirstContact,Monica,complete,0,1,0,0,0,0,0,0,0,0,0,0
7094,610,2020-01-03 21:01:00,MakeTicket,Monica,complete,0,0,0,0,0,0,1,0,0,0,0,0
11167,610,2020-01-03 21:03:00,ArrangeSurvey,Monica,complete,1,0,0,0,0,0,0,0,0,0,0,0
12263,610,2020-01-03 21:03:00,InformClientSurvey,System,complete,0,0,0,1,0,0,0,0,0,0,0,0
1252,610,2020-01-09 03:24:00,Survey,Paul,complete,0,0,0,0,0,0,0,0,0,0,1,0
8776,610,2020-01-10 12:35:00,InternRepair,Cindy,complete,0,0,0,0,0,1,0,0,0,0,0,0
11822,610,2020-01-10 12:35:00,RepairReady,System,complete,0,0,0,0,0,0,0,0,1,0,0,0
2230,610,2020-01-10 13:32:00,ReadyInformClient,System,complete,0,0,0,0,0,0,0,1,0,0,0,0
7216,610,2020-01-10 17:43:00,SendTicketToFinAdmin,System,complete,0,0,0,0,0,0,0,0,0,1,0,0
10671,610,2020-01-10 17:43:00,TicketReady,System,complete,0,0,0,0,0,0,0,0,0,0,0,1
10742,611,2020-01-03 23:19:00,FirstContact,Monica,complete,0,1,0,0,0,0,0,0,0,0,0,0
6550,611,2020-01-03 23:21:00,MakeTicket,Monica,complete,0,0,0,0,0,0,1,0,0,0,0,0
3034,611,2020-01-03 23:23:00,ArrangeSurvey,Monica,complete,1,0,0,0,0,0,0,0,0,0,0,0
10723,611,2020-01-03 23:23:00,InformClientSurvey,System,complete,0,0,0,1,0,0,0,0,0,0,0,0
10605,611,2020-01-05 06:25:00,Survey,John,complete,0,0,0,0,0,0,0,0,0,0,1,0
2960,611,2020-01-07 20:01:00,InternRepair,Paul,complete,0,0,0,0,0,1,0,0,0,0,0,0
4086,611,2020-01-07 20:01:00,RepairReady,System,complete,0,0,0,0,0,0,0,0,1,0,0,0
5688,611,2020-01-07 22:45:00,ReadyInformClient,System,complete,0,0,0,0,0,0,0,1,0,0,0,0
1385,611,2020-01-08 01:36:00,SendTicketToFinAdmin,System,complete,0,0,0,0,0,0,0,0,0,1,0,0
2616,611,2020-01-08 01:36:00,TicketReady,System,complete,0,0,0,0,0,0,0,0,0,0,0,1
3385,612,2020-01-04 23:42:00,FirstContact,Dian,complete,0,1,0,0,0,0,0,0,0,0,0,0
7692,612,2020-01-04 23:50:00,MakeTicket,Dian,complete,0,0,0,0,0,0,1,0,0,0,0,0
3196,612,2020-01-04 23:55:00,ArrangeSurvey,Dian,complete,1,0,0,0,0,0,0,0,0,0,0,0
6081,612,2020-01-04 23:55:00,InformClientSurvey,System,complete,0,0,0,1,0,0,0,0,0,0,0,0
6291,612,2020-01-05 16:06:00,Survey,Anne,complete,0,0,0,0,0,0,0,0,0,0,1,0
5377,612,2020-01-05 17:54:00,RepairReady,System,complete,0,0,0,0,0,0,0,0,1,0,0,0
11999,612,2020-01-05 17:54:00,ImmediateRepair,Anne,complete,0,0,1,0,0,0,0,0,0,0,0,0
4787,612,2020-01-05 19:22:00,ReadyInformClient,System,complete,0,0,0,0,0,0,0,1,0,0,0,0
5724,612,2020-01-06 00:19:00,SendTicketToFinAdmin,System,complete,0,0,0,0,0,0,0,0,0,1,0,0
10304,612,2020-01-06 00:19:00,TicketReady,System,complete,0,0,0,0,0,0,0,0,0,0,0,1
8161,613,2020-01-02 18:50:00,FirstContact,Dian,complete,0,1,0,0,0,0,0,0,0,0,0,0
4092,613,2020-01-02 18:52:00,MakeTicket,Dian,complete,0,0,0,0,0,0,1,0,0,0,0,0
9650,613,2020-01-02 18:56:00,ArrangeSurvey,Dian,complete,1,0,0,0,0,0,0,0,0,0,0,0
11327,613,2020-01-03 09:56:00,Survey,Anne,complete,0,0,0,0,0,0,0,0,0,0,1,0
10728,613,2020-01-03 11:44:00,ImmediateRepair,Anne,complete,0,0,1,0,0,0,0,0,0,0,0,0
5004,613,2020-01-03 14:18:00,InternRepair,Anne,complete,0,0,0,0,0,1,0,0,0,0,0,0
9150,613,2020-01-03 16:54:00,RepairReady,System,complete,0,0,0,0,0,0,0,0,1,0,0,0
4968,613,2020-01-03 19:27:00,SendTicketToFinAdmin,System,complete,0,0,0,0,0,0,0,0,0,1,0,0
5713,613,2020-01-03 23:46:00,ReadyInformClient,System,complete,0,0,0,0,0,0,0,1,0,0,0,0
8439,613,2020-01-03 23:46:00,TicketReady,System,complete,0,0,0,0,0,0,0,0,0,0,0,1
372,613,2021-01-12 18:56:00,InformClientSurvey,System,complete,0,0,0,1,0,0,0,0,0,0,0,0
10516,614,2020-01-06 03:22:00,MakeTicket,Monica,complete,0,0,0,0,0,0,1,0,0,0,0,0
8958,614,2020-01-06 03:26:00,InformClientSurvey,System,complete,0,0,0,1,0,0,0,0,0,0,0,0
9073,614,2020-01-06 03:26:00,ArrangeSurvey,Monica,complete,1,0,0,0,0,0,0,0,0,0,0,0
7986,614,2020-01-13 09:09:00,Survey,Barbara,complete,0,0,0,0,0,0,0,0,0,0,1,0
9468,614,2020-01-13 17:33:00,RepairReady,System,complete,0,0,0,0,0,0,0,0,1,0,0,0
10188,614,2020-01-13 22:04:00,ReadyInformClient,System,complete,0,0,0,0,0,0,0,1,0,0,0,0
3599,614,2020-01-14 01:25:00,SendTicketToFinAdmin,System,complete,0,0,0,0,0,0,0,0,0,1,0,0
8460,614,2020-01-14 01:25:00,TicketReady,System,complete,0,0,0,0,0,0,0,0,0,0,0,1
618,614,2021-09-15 03:20:00,FirstContact,Monica,complete,0,1,0,0,0,0,0,0,0,0,0,0
10057,615,2020-01-05 04:14:00,FirstContact,Monica,complete,0,1,0,0,0,0,0,0,0,0,0,0
11745,615,2020-01-05 04:14:00,InformClientWrongPlace,Monica,complete,0,0,0,0,1,0,0,0,0,0,0,0
6626,616,2020-01-05 22:13:00,FirstContact,Monica,complete,0,1,0,0,0,0,0,0,0,0,0,0
5530,616,2020-01-05 22:18:00,MakeTicket,Monica,complete,0,0,0,0,0,0,1,0,0,0,0,0
6219,616,2020-01-05 22:21:00,ArrangeSurvey,Monica,complete,1,0,0,0,0,0,0,0,0,0,0,0
10020,616,2020-01-05 22:21:00,InformClientSurvey,System,complete,0,0,0,1,0,0,0,0,0,0,0,0
4845,616,2020-01-06 02:41:00,Survey,Barbara,complete,0,0,0,0,0,0,0,0,0,0,1,0
2800,616,2020-01-06 14:27:00,SendTicketToFinAdmin,System,complete,0,0,0,0,0,0,0,0,0,1,0,0
4710,616,2020-01-06 14:31:00,ReadyInformClient,System,complete,0,0,0,0,0,0,0,1,0,0,0,0
6915,616,2020-01-06 14:31:00,TicketReady,System,complete,0,0,0,0,0,0,0,0,0,0,0,1
466,616,2021-04-16 09:17:00,RepairReady,System,complete,0,0,0,0,0,0,0,0,1,0,0,0
4459,617,2020-01-03 10:40:00,FirstContact,Dian,complete,0,1,0,0,0,0,0,0,0,0,0,0
12049,617,2020-01-03 10:49:00,MakeTicket,Dian,complete,0,0,0,0,0,0,1,0,0,0,0,0
2086,617,2020-01-03 10:51:00,InformClientSurvey,System,complete,0,0,0,1,0,0,0,0,0,0,0,0
2941,617,2020-01-03 10:51:00,ArrangeSurvey,Dian,complete,1,0,0,0,0,0,0,0,0,0,0,0
4623,617,2020-01-11 15:41:00,Survey,Paul,complete,0,0,0,0,0,0,0,0,0,0,1,0
4402,617,2020-01-20 01:19:00,RepairReady,System,complete,0,0,0,0,0,0,0,0,1,0,0,0
11043,617,2020-01-20 01:19:00,InternRepair,Paul,complete,0,0,0,0,0,1,0,0,0,0,0,0
3934,617,2020-01-20 06:10:00,ReadyInformClient,System,complete,0,0,0,0,0,0,0,1,0,0,0,0
4009,617,2020-01-20 06:10:00,TicketReady,System,complete,0,0,0,0,0,0,0,0,0,0,0,1
189,617,2020-07-13 04:51:00,SendTicketToFinAdmin,System,complete,0,0,0,0,0,0,0,0,0,1,0,0
1974,618,2020-01-06 00:12:00,FirstContact,Dian,complete,0,1,0,0,0,0,0,0,0,0,0,0
6418,618,2020-01-06 00:23:00,ArrangeSurvey,Dian,complete,1,0,0,0,0,0,0,0,0,0,0,0
9844,618,2020-01-06 00:23:00,InformClientSurvey,System,complete,0,0,0,1,0,0,0,0,0,0,0,0
8995,618,2020-01-12 22:45:00,Survey,Paul,complete,0,0,0,0,0,0,0,0,0,0,1,0
2122,618,2020-01-13 03:08:00,RepairReady,System,complete,0,0,0,0,0,0,0,0,1,0,0,0
11883,618,2020-01-13 03:08:00,InternRepair,Cindy,complete,0,0,0,0,0,1,0,0,0,0,0,0
12944,618,2020-01-13 07:49:00,SendTicketToFinAdmin,System,complete,0,0,0,0,0,0,0,0,0,1,0,0
8812,618,2020-01-13 09:11:00,ReadyInformClient,System,complete,0,0,0,0,0,0,0,1,0,0,0,0
9970,618,2020-01-13 09:11:00,TicketReady,System,complete,0,0,0,0,0,0,0,0,0,0,0,1
572,618,2021-07-31 00:18:00,MakeTicket,Dian,complete,0,0,0,0,0,0,1,0,0,0,0,0
4245,619,2020-01-03 22:44:00,FirstContact,Dian,complete,0,1,0,0,0,0,0,0,0,0,0,0
13098,619,2020-01-03 22:46:00,MakeTicket,Dian,complete,0,0,0,0,0,0,1,0,0,0,0,0
6728,619,2020-01-03 22:51:00,InformClientSurvey,System,complete,0,0,0,1,0,0,0,0,0,0,0,0
10457,619,2020-01-03 22:51:00,ArrangeSurvey,Dian,complete,1,0,0,0,0,0,0,0,0,0,0,0
8478,619,2020-01-09 17:13:00,Survey,Edd,complete,0,0,0,0,0,0,0,0,0,0,1,0
4239,619,2020-01-10 02:56:00,InternRepair,Edd,complete,0,0,0,0,0,1,0,0,0,0,0,0
1569,619,2020-01-10 10:08:00,InternRepair,Edd,complete,0,0,0,0,0,1,0,0,0,0,0,0
6839,619,2020-01-10 12:41:00,ReadyInformClient,System,complete,0,0,0,0,0,0,0,1,0,0,0,0
1239,619,2020-01-10 13:04:00,TicketReady,System,complete,0,0,0,0,0,0,0,0,0,0,0,1
35,619,2020-02-10 13:04:00,SendTicketToFinAdmin,System,complete,0,0,0,0,0,0,0,0,0,1,0,0
784,619,2022-02-28 10:08:00,RepairReady,System,complete,0,0,0,0,0,0,0,0,1,0,0,0
7050,620,2020-01-04 05:48:00,FirstContact,Dian,complete,0,1,0,0,0,0,0,0,0,0,0,0
2956,620,2020-01-04 05:56:00,MakeTicket,Dian,complete,0,0,0,0,0,0,1,0,0,0,0,0
6831,620,2020-01-04 06:00:00,InformClientSurvey,System,complete,0,0,0,1,0,0,0,0,0,0,0,0
7130,620,2020-01-04 06:00:00,ArrangeSurvey,Dian,complete,1,0,0,0,0,0,0,0,0,0,0,0
7590,620,2020-01-07 22:25:00,Survey,John,complete,0,0,0,0,0,0,0,0,0,0,1,0
10046,620,2020-01-10 06:41:00,InternRepair,John,complete,0,0,0,0,0,1,0,0,0,0,0,0
12997,620,2020-01-10 06:41:00,RepairReady,System,complete,0,0,0,0,0,0,0,0,1,0,0,0
9834,620,2020-01-10 09:17:00,SendTicketToFinAdmin,System,complete,0,0,0,0,0,0,0,0,0,1,0,0
